75
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
16.56 31.804
63.389 37.029
62.515 38.233
61.099 37.773
61.099 36.285
62.515 35.825
73.856 37.99
73.856 45.887
3.513 21.518
2.88 22.831
1.459 23.156
1.459 19.88
2.88 20.204
67.758 7.153
10.277 1.38
11.608 46.97
71.412 57.021
11.176 70.403
70.982 10.127
70.982 13.824
72.683 10.127
72.683 13.824
70.982 11.975
18.566 35.588
28.431 55.72
27.766 56.872
26.435 56.872
25.77 55.72
26.435 54.568
27.766 54.568
57.746 31.733
62.828 31.733
62.828 34.865
57.746 34.865
5.634 19.273
7.605 19.273
7.605 23.185
5.634 23.185
53.809 50.853
21.745 50.844
15.108 20.722
16.081 61.828
18.341 61.828
18.341 63.482
16.081 63.482
17.211 61.828
18.341 62.655
17.211 63.482
16.081 62.655
19.108 19.997
61.105 29.264
60.34 30.853
58.621 31.246
57.242 30.146
57.242 28.383
58.621 27.283
60.34 27.675
9.145 28.153
1.688 47.827
12.712 36.502
9.848 39.366
6.984 36.502
9.848 33.638
31.617 22.821
33.581 22.821
33.581 27.541
31.617 27.541
32.599 22.821
33.581 25.181
32.599 27.541
31.617 25.181
