75
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
73.074 7.654
73.074 10.272
63.315 54.578
68.629 54.578
68.629 58.48
63.315 58.48
27.547 23.196
32.135 23.196
32.135 25.336
27.547 25.336
63.625 4.525
18.566 45.387
35.429 14.121
28.497 2.012
26.37 2.012
31.137 50.151
34.888 50.151
34.888 52.566
31.137 52.566
15.065 11.962
22.262 7.567
27.591 7.567
27.591 10.874
22.262 10.874
10.163 14.559
16.135 14.559
16.135 16.052
10.163 16.052
4.897 65.754
23.825 60.529
65.321 29.31
62.912 33.482
58.096 33.482
55.687 29.31
58.096 25.139
62.912 25.139
72.737 8.913
11.813 23.433
53.971 28.963
17.329 36.033
21.386 21.085
20.262 23.418
17.738 23.995
15.713 22.38
15.713 19.791
17.738 18.176
20.262 18.752
71.929 30.681
67.547 33.692
67.08 34.819
65.954 35.285
64.828 34.819
64.361 33.692
64.828 32.566
65.954 32.099
67.08 32.566
40.931 29.761
43.071 29.761
43.071 32.726
40.931 32.726
38.567 15.266
33.572 20.261
28.578 15.266
33.572 10.271
20.959 70.944
56.629 49.49
60.538 49.49
60.538 52.831
56.629 52.831
37.902 23.436
49.787 59.265
