50
1.25 1.25
23.75 1.25
1.25 23.75
23.75 23.75
17.336 13.037
19.255 13.037
19.255 16.974
17.336 16.974
1.68 8.753
5.725 8.753
5.725 11.986
1.68 11.986
14.899 10.828
1.883 21.268
3.992 4.554
2.457 7.212
2.457 1.896
13.636 10.229
17.177 10.229
17.177 11.518
13.636 11.518
8.071 20.321
13.695 5.979
6.317 2.747
3.896 2.747
2.036 8.361
1.93 20.914
1.93 22.067
1.063 20.914
1.93 21.491
1.063 22.067
7.028 7.573
11.991 7.573
11.991 8.765
7.028 8.765
19.677 8.941
20.169 21.416
13.57 7.639
21.642 20.789
21.642 21.963
23.074 20.789
23.074 21.963
21.642 21.376
2.719 22.244
23.706 21.913
1.67 19.547
21.508 1.959
1.314 5.068
7.782 5.844
12.146 17.252
