50
1.25 1.25
23.75 1.25
1.25 23.75
23.75 23.75
10.947 15.42
9.26 17.74
6.532 16.854
6.532 13.985
9.26 13.099
16.52 15.28
18.013 15.28
18.013 16.676
16.52 16.676
20.904 4.36
7.116 18.716
8.217 18.716
8.217 22.513
7.116 22.513
7.667 18.716
8.217 20.614
7.667 22.513
7.116 20.614
14.817 18.271
4.525 4.544
6.137 18.626
4.155 22.06
4.155 15.192
7.613 7.434
12.041 7.434
12.041 10.675
7.613 10.675
18.23 9.691
21.498 9.691
21.498 13.109
18.23 13.109
14.331 1.75
23.529 19.336
22.362 20.503
21.196 19.336
22.362 18.17
15.213 19.453
15.909 2.1
11.839 22.244
21.72 1.579
5.489 23.457
23.122 5.496
23.122 8.317
9.443 21.957
19.472 20.724
23.26 12.537
