75
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
17.056 11.927
5.407 30.421
3.291 32.536
1.175 30.421
3.291 28.305
25.92 27.344
22.91 31.486
18.04 29.904
18.04 24.783
22.91 23.201
28.633 39.362
31.838 39.362
31.838 44.235
28.633 44.235
56.64 63.542
58.371 20.496
50.466 24.966
55.142 24.966
55.142 28.166
50.466 28.166
47.94 26.43
44.74 41.133
27.589 19.834
26.421 22.261
23.794 22.86
21.688 21.181
21.688 18.487
23.794 16.807
26.421 17.407
40.15 10.638
42.854 10.638
42.854 14.595
40.15 14.595
16.283 49.922
18.012 49.922
18.012 51.048
16.283 51.048
28.169 2.121
24.88 5.409
21.591 2.121
4.076 25.653
8.805 25.653
8.805 27.158
4.076 27.158
6.44 25.653
8.805 26.405
6.44 27.158
4.076 26.405
14.944 35.482
19.093 35.482
19.093 37.545
14.944 37.545
51.1 35.749
61.079 25.71
59.052 21.176
54.875 7.757
10.525 30.687
12.001 30.687
12.001 35.627
10.525 35.627
28.278 67.424
29.936 67.424
29.936 70.266
28.278 70.266
69.219 29.987
66.587 33.611
62.327 32.227
62.327 27.748
66.587 26.364
20.886 21.223
12.712 55.216
