100
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
19.604 63.626
22.696 63.626
22.696 66.22
19.604 66.22
21.15 63.626
22.696 64.923
21.15 66.22
19.604 64.923
69.555 55.692
65.795 60.867
59.712 58.89
59.712 52.494
65.795 50.517
31.155 40.217
35.697 40.217
35.697 47.057
31.155 47.057
56.313 10.019
60.014 10.019
60.014 14.002
56.313 14.002
28.633 27.793
32.076 27.793
32.076 31.15
28.633 31.15
67.286 68.659
35.986 33.783
37.47 33.783
37.47 35.3
35.986 35.3
36.728 33.783
37.47 34.541
36.728 35.3
35.986 34.541
55.561 40.158
54.745 41.572
53.112 41.572
52.296 40.158
53.112 38.744
54.745 38.744
70.511 72.551
72.191 72.551
71.351 72.551
58.789 64.902
63.28 64.902
63.28 71.774
58.789 71.774
6.762 33.67
60.659 30.022
63.482 30.022
63.482 32.244
60.659 32.244
43.735 46.178
44.518 43.758
3.659 65.268
5.658 65.268
5.658 69.226
3.659 69.226
4.658 65.268
5.658 67.247
4.658 69.226
3.659 67.247
59.876 28.601
35.973 29.02
40.156 29.02
40.156 34.331
35.973 34.331
3.18 7.775
21.212 40.569
19.154 44.844
14.528 45.899
10.819 42.941
10.819 38.197
14.528 35.239
19.154 36.295
62.061 12.778
67.882 12.778
67.882 18.519
62.061 18.519
56.773 12.672
41.068 65.979
6.644 20.298
16.03 73.184
6.038 73.184
11.034 68.188
55.247 64.037
10.995 45.707
8.662 50.551
3.419 51.748
3.419 39.666
8.662 40.862
72.199 32.787
72.199 36.15
45.999 11.291
68.638 63.843
29.44 25.09
