75
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
28.754 54.884
32.472 54.884
32.472 57.784
28.754 57.784
4.338 4.157
8.113 4.157
8.113 5.44
4.338 5.44
25.844 48.499
33.428 71.587
37.208 71.587
45.428 55.836
43.124 59.826
38.517 59.826
36.213 55.836
38.517 51.846
43.124 51.846
26.759 45.195
25.869 46.738
24.088 46.738
23.197 45.195
24.088 43.653
25.869 43.653
52.186 64.257
60.015 54.292
61.936 64.712
62.971 64.712
62.971 67.27
61.936 67.27
73.37 32.44
72.868 31.23
73.37 30.02
47.544 49.517
50.439 49.517
50.439 55.408
47.544 55.408
62.344 38.629
40.176 66.311
43.32 66.311
43.32 69.325
40.176 69.325
57.999 5.709
51.808 32.032
52.846 32.032
52.846 35.785
51.808 35.785
52.327 32.032
52.846 33.909
52.327 35.785
51.808 33.909
68.561 71.27
71.017 72.244
73.497 71.217
20.656 61.84
22.645 61.84
22.645 63.473
20.656 63.473
37.191 31.861
41.612 31.861
41.612 36.032
37.191 36.032
41.667 11.856
72.076 66.031
7.244 8.725
11.783 8.725
11.783 14.872
7.244 14.872
68.469 49.548
70.987 49.548
70.987 52.121
68.469 52.121
