100
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
27.663 8.366
12.619 63.71
11.974 2.648
13.36 2.648
13.36 4.663
11.974 4.663
63.19 44.063
66.188 44.063
66.188 46.234
63.19 46.234
51.916 28.318
49.183 32.079
44.762 30.642
44.762 25.993
49.183 24.557
2.137 40.123
2.137 42.487
7.776 16.55
4.358 21.254
4.358 11.846
16.82 20.985
22.474 20.985
22.474 22.996
16.82 22.996
10.189 33.739
11.434 33.739
11.434 38.456
10.189 38.456
41.082 10.139
9.259 18.628
59.725 47.063
11.142 35.364
36.301 22.205
35.658 23.541
34.212 23.871
33.053 22.946
33.053 21.463
34.212 20.539
35.658 20.869
20.1 5.24
35.162 8.993
37.423 8.993
37.423 14.052
35.162 14.052
55.828 62.674
55.379 63.758
54.295 64.207
53.211 63.758
52.762 62.674
53.211 61.59
54.295 61.141
55.379 61.59
41.57 5.414
46.946 5.414
46.946 8.172
41.57 8.172
22.852 65.007
25.91 65.007
25.91 67.154
22.852 67.154
10.859 14.391
13.601 14.391
13.601 17.171
10.859 17.171
13.358 61.926
10.049 13.513
71.107 39.644
71.107 35.36
63.484 29.449
68.596 3.834
64.965 8.83
59.091 6.922
46.837 34.529
67.997 41.93
70.189 41.93
70.189 44.714
67.997 44.714
46.113 63.086
32.949 41.758
9.633 37.513
29.181 46.044
25.701 49.523
22.222 46.044
25.701 42.564
50.019 69.201
55.534 14.946
7.746 54.555
3.174 60.848
3.174 48.262
52.802 29.7
55.152 29.7
55.152 31.823
52.802 31.823
26.38 56.519
17.554 72.464
49.018 66.194
