100
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
63.969 29.482
12.536 32.109
46.034 55.956
49.998 55.956
49.998 57.896
46.034 57.896
38.978 28.07
42.932 28.07
42.932 29.577
38.978 29.577
54.768 64.581
22.672 57.57
9.509 65.034
8.597 66.29
7.12 65.81
7.12 64.258
8.597 63.778
25.96 47.726
29.348 47.726
29.348 51.025
25.96 51.025
70.547 55.932
70.547 58.325
57.014 59.842
53.842 63.014
50.67 59.842
53.842 56.67
61.724 22.941
58.642 27.183
53.655 25.563
53.655 20.32
58.642 18.699
31.873 33.376
34.198 33.376
34.198 35.102
31.873 35.102
33.035 33.376
34.198 34.239
33.035 35.102
31.873 34.239
58.496 61.923
61.041 61.923
61.041 65.621
58.496 65.621
42.469 64.026
49.007 64.026
49.007 67.457
42.469 67.457
2.595 30.984
4.237 30.984
4.237 33.477
2.595 33.477
41.137 8.473
15.39 24.809
50.641 53.158
49.614 54.571
47.953 54.031
47.953 52.284
49.614 51.744
50.213 33.593
52.782 33.593
52.782 35.795
50.213 35.795
68.672 39.343
60.264 17.58
67.115 14.879
66.817 15.598
66.098 15.896
65.379 15.598
65.082 14.879
65.379 14.16
66.098 13.863
66.817 14.16
33.544 6.257
39.037 6.257
39.037 9.067
33.544 9.067
24.553 37.304
23.977 38.301
22.827 38.301
22.251 37.304
22.827 36.308
23.977 36.308
60.238 71.326
59.291 73.293
57.162 73.779
55.454 72.418
55.454 70.234
57.162 68.872
59.291 69.358
8.858 39.403
70.075 7.217
70.075 1.598
63.768 59.039
64.591 2.904
20.626 62.337
