50
1.25 1.25
23.75 1.25
1.25 23.75
23.75 23.75
2.705 14.521
5.048 14.521
5.048 17.027
2.705 17.027
13.992 12.77
11.652 15.11
9.312 12.77
11.652 10.43
14.778 20.116
16.39 20.116
16.39 23.397
14.778 23.397
5.698 3.182
8.358 3.182
8.358 5.024
5.698 5.024
7.028 3.182
8.358 4.103
7.028 5.024
5.698 4.103
11.363 5.986
13.752 5.986
13.752 9.461
11.363 9.461
11.443 21.661
14.694 21.661
6.586 10.415
4.092 18.963
15.612 12.427
20.204 12.427
20.204 15.609
15.612 15.609
8.496 20.161
10.106 20.161
10.106 22.85
8.496 22.85
16.469 7.437
18.348 7.437
18.348 11.117
16.469 11.117
17.409 7.437
18.348 9.277
17.409 11.117
16.469 9.277
5.504 9.277
19.451 22.859
