50
1.25 1.25
23.75 1.25
1.25 23.75
23.75 23.75
2.228 16.479
5.275 18.436
2.443 22.333
2.443 14.538
14.081 3.736
6.228 9.59
5.237 9.018
9.864 9.018
9.864 11.655
5.237 11.655
13.377 12.669
14.481 12.669
14.481 16.371
13.377 16.371
19.622 3.931
22.543 22.515
8.074 3.303
7.492 4.707
6.088 5.289
4.684 4.707
4.103 3.303
4.684 1.899
6.088 1.317
7.492 1.899
15.663 10.666
14.502 5.508
7.523 23.377
12.502 23.377
22.97 14.918
22.97 17.947
23.525 1.875
17.768 3.543
16.017 7.179
12.082 8.077
8.927 5.56
8.927 1.525
8.491 18.135
9.536 18.135
9.536 19.454
8.491 19.454
9.35 4.643
5.886 5.938
8.13 9.514
11.512 3.076
6.161 16.966
9.498 17.977
