50
1.25 1.25
23.75 1.25
1.25 23.75
23.75 23.75
19.785 6.79
21.205 6.79
21.205 11.507
19.785 11.507
22.847 1.004
22.847 4.272
18.365 22.547
16.116 19.837
15.71 20.819
14.728 21.226
13.746 20.819
13.339 19.837
13.746 18.855
14.728 18.449
15.71 18.855
15.586 9.889
9.56 9.922
12.051 9.922
12.051 13.528
9.56 13.528
21.546 22.268
22.477 20.019
14.896 20.218
21.115 14.129
19.518 23.388
19.088 20.108
20.258 15.512
22.285 15.512
22.285 17.497
20.258 17.497
2.693 13.336
6.955 11.066
6.433 4.677
5.963 5.81
4.829 6.28
3.696 5.81
3.226 4.677
3.696 3.543
4.829 3.073
5.963 3.543
20.149 2.762
16.932 2.762
1.165 10.554
23.278 14.174
22.991 18.041
18.782 20.362
