75
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
18.221 16.402
12.784 10.865
56.072 51.048
57.762 51.048
57.762 54.23
56.072 54.23
7.664 16.458
9.04 16.458
9.04 20.462
7.664 20.462
19.964 6.936
15.606 11.295
11.247 6.936
15.606 2.578
70.316 33.807
69.036 36.466
66.159 37.122
63.852 35.283
63.852 32.332
66.159 30.492
69.036 31.149
51.234 61.239
8.07 33.866
73.998 32.148
38.38 27.367
45.328 27.367
45.328 30.277
38.38 30.277
73.569 73.897
71.442 73.016
70.561 70.888
71.442 68.761
73.569 67.88
46.244 27.801
58.899 15.394
56.232 19.064
51.918 17.662
51.918 13.126
56.232 11.724
71.079 73.99
33.55 65.138
29.375 34.993
27.773 37.199
25.179 36.356
25.179 33.63
27.773 32.787
45.721 53.74
34.921 12.963
37.455 12.963
37.455 16.344
34.921 16.344
48.283 47.682
50.009 69.003
28.202 30.097
51.753 25.589
31.277 45.645
33.911 45.645
33.911 49.54
31.277 49.54
2.822 4.331
8.978 4.331
8.978 6.829
2.822 6.829
6.157 27.892
9.06 27.892
9.06 34.823
6.157 34.823
54.835 16.476
41.672 9.049
5.122 2.433
23.71 38.788
