100
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
3.375 24.442
44.591 55.235
33.194 28.409
36.798 28.409
36.798 32.626
33.194 32.626
73.777 14.893
68.723 13.251
68.723 7.937
73.777 6.294
52.935 69.517
54.808 69.517
22.441 55.494
25.585 55.494
25.585 60.967
22.441 60.967
10.002 63.093
7.596 68.088
2.191 69.322
2.191 56.863
7.596 58.097
43.589 55.982
62.689 4.188
25.324 41.271
72.286 73.252
73.539 73.538
15.198 70.391
49.648 36.288
39.215 66.843
44.544 66.843
44.544 68.089
39.215 68.089
57.237 26.276
63.156 26.276
63.156 30.41
57.237 30.41
38.6 60.665
39.665 60.665
39.665 63.687
38.6 63.687
46.719 31.178
43.993 33.904
41.266 31.178
43.993 28.451
10.222 67.376
12.359 67.376
12.359 73.234
10.222 73.234
15.907 12.385
17.704 12.385
17.704 15.554
15.907 15.554
6.238 25.051
7.338 25.051
7.338 28.2
6.238 28.2
13.518 7.951
10.833 12.6
5.465 12.6
2.781 7.951
5.465 3.302
10.833 3.302
18.034 16.043
65.314 55.993
67.218 55.993
67.218 61.028
65.314 61.028
38.063 54.63
36.213 56.479
34.364 54.63
36.213 52.78
46.727 19.959
50.619 19.959
50.619 23.291
46.727 23.291
46.386 29.069
15.819 55.115
21.873 68.391
20.14 70.777
17.335 69.866
17.335 66.917
20.14 66.005
43.385 10.193
47.233 10.193
47.233 15.913
43.385 15.913
45.309 10.193
47.233 13.053
45.309 15.913
43.385 13.053
22.149 68.104
72.448 45.844
52.878 46.874
48.777 50.976
44.675 46.874
48.777 42.773
