100
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
1.645 48.114
72.739 54.055
72.739 56.123
72.739 55.089
69.144 18.067
71.691 18.067
71.691 19.729
69.144 19.729
70.418 18.067
71.691 18.898
70.418 19.729
69.144 18.898
26.338 72.361
71.664 7.613
70.463 10.515
67.561 11.717
64.66 10.515
63.458 7.613
64.66 4.712
67.561 3.51
70.463 4.712
33.202 27.229
34.531 71.069
33.227 72.372
31.923 71.069
33.227 69.765
1.41 50.285
66.108 58.897
21.036 70.742
17.9 60.635
45.7 4.783
37.33 30.926
36.246 33.178
33.809 33.734
31.855 32.176
31.855 29.676
33.809 28.118
36.246 28.674
54.222 44.022
53.921 44.748
53.194 45.049
52.468 44.748
52.167 44.022
52.468 43.295
53.194 42.994
53.921 43.295
15.47 37.452
12.294 41.823
7.156 40.153
7.156 34.75
12.294 33.081
60.873 28.282
66.092 28.282
66.092 31.077
60.873 31.077
63.482 28.282
66.092 29.679
63.482 31.077
60.873 29.679
68.444 1.978
11.706 34.438
57.09 43.415
61.326 43.415
61.326 47.628
57.09 47.628
59.208 43.415
61.326 45.522
59.208 47.628
57.09 45.522
66.754 20.934
62.463 26.84
55.521 24.584
55.521 17.284
62.463 15.028
41.747 2.155
39.789 4.112
37.831 2.155
8.544 27.712
46.36 28.674
45.965 29.494
45.078 29.696
44.367 29.129
44.367 28.219
45.078 27.651
45.965 27.854
47.685 28.389
53.382 28.389
53.382 29.493
47.685 29.493
27.716 25.829
31.453 25.829
31.453 29.174
27.716 29.174
34.487 35.982
24.831 42.279
18.401 49.843
