100
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
35.569 29.124
34.386 31.979
31.531 33.162
28.675 31.979
27.492 29.124
28.675 26.268
31.531 25.086
34.386 26.268
72.26 28.786
69.371 25.898
72.26 23.009
55.339 23.182
57.763 23.182
57.763 26.016
55.339 26.016
56.551 23.182
57.763 24.599
56.551 26.016
55.339 24.599
63.956 25.409
67.296 3.887
70.091 3.887
70.091 7.589
67.296 7.589
68.693 3.887
70.091 5.738
68.693 7.589
67.296 5.738
51.754 11.644
54.616 11.644
54.616 18.0
51.754 18.0
59.563 47.201
57.306 51.11
52.793 51.11
50.536 47.201
52.793 43.292
57.306 43.292
21.521 4.503
24.062 4.503
24.062 8.113
21.521 8.113
69.979 22.348
58.442 2.748
56.651 4.539
54.86 2.748
16.21 55.37
41.12 4.87
7.41 1.138
8.905 1.138
8.905 3.433
7.41 3.433
7.879 62.867
40.327 2.794
37.843 7.952
32.261 9.226
27.785 5.656
65.974 60.395
67.35 60.395
67.35 63.612
65.974 63.612
27.057 8.553
30.346 8.553
30.346 10.23
27.057 10.23
58.152 60.418
46.234 70.413
35.029 70.413
37.83 65.561
43.433 65.561
49.232 45.32
48.549 46.502
47.183 46.502
46.5 45.32
47.183 44.137
48.549 44.137
55.148 60.177
69.434 15.109
72.634 15.109
72.634 19.665
69.434 19.665
71.034 15.109
72.634 17.387
71.034 19.665
69.434 17.387
44.945 18.889
70.896 36.195
69.89 37.579
68.263 37.05
68.263 35.339
69.89 34.81
73.815 15.303
63.811 37.699
73.929 45.391
23.491 32.671
11.612 7.111
