75
3.75 3.75
71.25 3.75
3.75 71.25
71.25 71.25
42.886 38.5
45.571 38.5
45.571 40.984
42.886 40.984
62.192 31.299
61.025 32.904
59.138 32.291
59.138 30.307
61.025 29.694
5.116 14.325
7.754 14.325
7.754 15.576
5.116 15.576
3.582 19.574
52.197 70.854
53.377 70.854
53.377 73.107
52.197 73.107
52.787 70.854
53.377 71.98
52.787 73.107
52.197 71.98
4.246 10.19
1.905 12.531
1.905 7.848
14.393 48.424
18.084 48.424
18.084 50.066
14.393 50.066
16.239 48.424
18.084 49.245
16.239 50.066
14.393 49.245
65.386 48.31
64.944 49.228
63.952 49.454
63.156 48.819
63.156 47.801
63.952 47.167
64.944 47.393
25.779 34.793
25.267 35.855
24.119 36.117
23.197 35.383
23.197 34.204
24.119 33.47
25.267 33.732
46.776 48.859
50.6 48.859
50.6 52.252
46.776 52.252
18.172 44.6
17.812 25.37
20.86 25.37
20.86 29.325
17.812 29.325
73.38 13.778
71.957 17.213
68.523 18.635
65.088 17.213
63.666 13.778
65.088 10.344
68.523 8.921
71.957 10.344
70.297 55.726
36.401 10.273
40.249 10.273
40.249 11.934
36.401 11.934
15.503 73.236
62.322 72.583
